,year,metro,id,sex,age,number,education,marriage,asset,debt,income,income_d,industry,job,house,education_year
3311,2020,G2,170700311,2,97,1,1,3,10,0,761,714,,,5,0
3312,2020,G2,170700321,1,61,1,4,3,11607,2520,2984,2788,H,8,3,12
3313,2020,G2,170700331,1,70,2,4,2,15300,0,1224,1133,,,1,12
3314,2020,G2,170700341,1,41,4,6,2,26502,14000,3955,2223,H,8,1,16
3315,2020,G2,170700351,1,52,5,6,2,27680,5770,12191,9566,C,2,1,16
3316,2020,G2,170700371,1,34,2,4,1,3308,0,5592,4667,C,8,4,12
3317,2020,G2,170700381,1,46,5,6,2,37220,11700,9881,8413,C,2,1,16
3318,2020,G2,170700391,1,74,2,4,2,11070,0,2196,2132,G,5,1,12
3319,2020,G2,170800301,1,49,5,5,2,8020,7210,3436,2502,C,8,1,14
3320,2020,G2,170800311,1,44,4,6,2,1660,6380,5742,3856,E,8,3,16
3321,2020,G2,170800321,1,61,3,4,2,30698,0,2471,2021,,,1,12
3322,2020,G2,170800351,1,56,4,6,2,29610,6000,5435,4822,A,6,1,16
3323,2020,G2,170800361,2,66,1,6,3,16320,0,1878,1832,A,6,1,16
3324,2020,G2,170800371,1,69,5,4,2,15260,4914,3046,2838,,,1,12
3325,2020,G2,170800381,2,75,1,2,3,1520,0,925,924,Q,9,2,6
3326,2020,G2,170900301,1,58,2,6,2,1450,3000,2883,2244,O,9,4,16
3327,2020,G2,170900311,1,40,2,4,1,14490,0,4612,4032,,,1,12
3328,2020,G2,170900321,1,51,1,4,4,9324,0,3673,3213,,,5,12
3329,2020,G2,170900361,2,42,1,3,4,19040,0,3037,2088,I,4,2,9
3330,2020,G2,170900371,2,53,1,5,4,14504,0,3081,2882,F,7,1,14
3331,2020,G2,170900381,1,74,2,2,2,61950,0,6090,6031,A,6,1,6
3332,2020,G2,170900391,2,29,1,6,1,9880,0,3312,2752,O,3,2,16
3333,2020,G2,171000302,1,67,3,4,2,266412,20000,20980,16858,A,6,1,12
3334,2020,G2,171000322,1,51,6,7,2,50932,14500,5759,4997,M,3,1,18
3335,2020,G2,171000332,2,41,4,4,4,1462,1615,3286,3217,K,5,3,12
3336,2020,G2,171000362,1,69,2,3,2,14850,1800,3789,3506,A,6,1,9
3337,2020,G2,171000372,1,50,4,4,2,19207,15568,10311,7752,K,3,1,12
3338,2020,G2,171000382,2,55,1,2,4,1150,900,3268,2271,I,9,3,6
3339,2020,G2,171000392,1,69,2,2,2,15230,0,3440,3364,O,9,1,6
3340,2020,G2,171600301,2,60,1,3,3,11300,0,771,663,,,1,9
3341,2020,G2,171600311,1,53,5,6,2,19340,0,6427,5703,S,2,1,16
3342,2020,G2,171600321,1,67,2,5,2,124134,0,9739,8314,A,6,1,14
3343,2020,G2,171600331,1,70,2,7,2,239300,115000,7882,5371,F,9,1,18
3344,2020,G2,171600371,1,38,4,6,2,50488,23600,9624,7827,C,8,1,16
3345,2020,G2,171600391,2,86,1,1,3,5030,0,820,766,,,1,0
3346,2020,G2,171700301,1,41,4,6,2,190588,62200,7520,5020,G,5,1,16
3347,2020,G2,171700311,1,60,2,4,2,33896,7000,9612,7840,C,8,1,12
3348,2020,G2,171700321,1,43,4,6,2,62066,1000,9616,7718,H,3,1,16
3349,2020,G2,171700341,1,67,2,4,2,12432,0,3437,3278,,,1,12
3350,2020,G2,171700351,1,48,4,4,2,13424,8260,4777,4028,C,8,1,12
3351,2020,G2,171700361,2,58,2,3,4,5040,350,5527,4776,,,3,9
3352,2020,G2,171700371,2,76,1,2,3,347,0,1594,1420,A,9,5,6
3353,2020,G2,171700381,1,67,2,2,2,70146,7900,4420,4152,A,6,1,6
3354,2020,G2,171700391,1,75,2,2,2,16600,0,2578,2358,A,9,1,6
3355,2020,G2,171800311,1,77,2,3,2,23480,0,6362,6189,A,6,1,9
3356,2020,G2,171800341,2,86,1,1,3,100,0,1217,1216,,,5,0
3357,2020,G2,171800351,1,47,4,6,2,51790,300,8101,4049,A,6,5,16
3358,2020,G2,171900301,1,56,3,6,2,248620,13880,24643,14894,Q,2,1,16
3359,2020,G2,171900311,1,52,4,6,2,44122,12000,11757,10040,O,4,1,16
3360,2020,G2,171900321,1,30,2,5,2,22140,6410,4501,3450,C,2,2,14
3361,2020,G2,171900331,1,62,4,4,2,13130,0,4604,4420,N,9,2,12
3362,2020,G2,171900341,1,90,1,2,3,1800,0,734,733,,,5,6
3363,2020,G2,171900351,1,37,1,5,1,9518,3000,3852,3670,C,8,1,14
3364,2020,G2,171900361,2,36,1,4,1,1410,15,2681,2374,C,8,1,12
3365,2020,G2,171900371,2,65,2,2,3,21141,0,3983,3375,A,6,1,6
3366,2020,G2,171900381,1,55,4,6,2,48648,7700,8158,6735,G,2,1,16
3367,2020,G2,172000302,2,55,4,7,2,105200,57000,2670,118,A,6,1,18
3368,2020,G2,172000312,1,67,2,4,2,40017,0,4045,3982,,,1,12
3369,2020,G2,172000342,1,67,3,4,2,75400,3200,6154,5545,A,6,1,12
3370,2020,G2,172000352,2,81,1,2,3,6400,0,625,563,,,1,6
3371,2020,G2,172000362,1,63,2,4,2,11956,2500,6862,6315,C,8,1,12
3372,2020,G2,172000382,2,71,1,2,3,23000,2500,3345,2994,,,1,6
3373,2020,G2,172600301,2,65,1,3,4,23422,400,2343,2205,R,9,1,9
3374,2020,G2,172600311,1,62,1,2,3,9550,0,4195,3949,,,1,6
3375,2020,G2,172600321,2,73,2,2,3,19030,0,864,834,,,1,6
3376,2020,G2,172600331,1,42,4,5,2,113950,10000,11047,9867,G,5,1,14
3377,2020,G2,172600341,1,49,4,5,2,1620,0,1385,1000,C,9,3,14
3378,2020,G2,172600351,1,66,2,4,2,47880,2000,10168,9934,A,6,1,12
3379,2020,G2,172600371,1,69,2,2,2,15464,3300,6422,6130,G,5,3,6
3380,2020,G2,172700301,2,90,1,1,3,17,0,396,395,,,5,0
3381,2020,G2,172700331,2,65,1,3,3,33380,60,1085,1074,,,1,9
3382,2020,G2,172700341,2,76,1,1,3,3020,0,659,628,,,1,0
3383,2020,G2,172700351,1,79,2,4,2,47270,0,2110,2039,A,6,1,12
3384,2020,G2,172700361,1,75,2,2,2,43640,0,1679,1662,A,6,1,6
3385,2020,G2,172700371,1,69,2,4,2,28350,0,2737,2511,A,6,1,12
3386,2020,G2,172800311,1,47,3,6,2,18950,670,5639,4953,C,3,2,16
3387,2020,G2,172800331,1,65,2,2,2,25602,2800,6229,5559,A,6,1,6
3388,2020,G2,172800341,1,77,1,1,3,5200,0,598,579,A,6,1,0
3389,2020,G2,172800351,2,61,1,2,3,36442,0,1920,1686,,,1,6
3390,2020,G2,172800361,2,70,1,1,3,2,0,645,644,,,5,0
3391,2020,G2,172900301,1,63,1,3,4,18130,3200,334,-21,,,1,9
3392,2020,G2,172900311,1,71,3,2,2,42356,1000,8793,6332,N,9,1,6
3393,2020,G2,172900331,1,26,1,4,1,1351,0,1456,1279,C,8,3,12
3394,2020,G2,172900341,1,77,2,2,2,8300,0,2420,2416,,,1,6
3395,2020,G2,172900351,1,64,4,2,2,9880,2796,2871,2473,F,7,5,6
3396,2020,G2,172900361,1,83,2,1,2,11080,0,1013,942,A,6,1,0
3397,2020,G2,172900371,1,60,2,7,2,74450,0,5245,4466,S,2,1,18
3398,2020,G2,180000302,1,45,3,4,2,22404,4796,5565,4648,C,8,1,12
3399,2020,G2,180000312,2,53,2,4,2,10317,0,4011,3409,I,4,3,12
3400,2020,G2,180000322,2,38,2,5,4,5205,0,2289,2146,S,4,3,14
3401,2020,G2,180000332,1,32,3,4,2,24197,3180,3421,3249,I,4,2,12
3402,2020,G2,180000342,1,56,4,3,2,24554,1030,6770,6159,F,9,1,9
3403,2020,G2,180000352,2,38,4,5,2,31424,12100,4246,3404,Q,2,1,14
3404,2020,G2,180000392,1,47,6,5,2,77511,7300,15715,13286,G,5,1,14
3405,2020,G2,180600311,1,40,1,4,1,1384,0,1640,1440,C,7,3,12
3406,2020,G2,180600331,2,34,2,4,4,9000,3120,2117,1827,,,3,12
3407,2020,G2,180600361,2,51,2,6,4,24162,2800,3013,2697,L,5,1,16
3408,2020,G2,180600371,2,51,4,6,4,18855,11393,5839,5315,,,1,16
3409,2020,G2,180600391,2,83,1,1,3,100,0,981,980,Q,9,5,0
3410,2020,G2,180700301,2,32,2,6,3,40172,0,4750,1454,M,2,1,16
3411,2020,G2,180700321,2,87,1,1,3,108,0,803,788,,,5,0
3412,2020,G2,180700331,2,72,1,2,4,94,0,902,889,O,9,5,6
3413,2020,G2,180700341,1,40,3,4,2,14799,2452,6227,5885,H,9,3,12
3414,2020,G2,180700361,1,66,2,4,2,36379,1800,6116,5238,G,5,1,12
3415,2020,G2,180700371,2,70,1,2,4,3682,0,2610,2473,N,9,3,6
3416,2020,G2,180700381,1,58,3,4,2,39200,15000,9553,8387,A,6,1,12
3417,2020,G2,180700391,1,35,4,5,2,30872,7500,6953,6118,C,5,2,14
3418,2020,G2,180800321,1,53,5,1,2,63286,16000,5181,4646,F,7,1,0
3419,2020,G2,180800341,1,74,4,4,2,10338,15,3341,2845,,,1,12
3420,2020,G2,180800371,1,41,2,5,1,26813,25,4336,3497,C,8,1,14
3421,2020,G2,180800381,2,51,2,5,4,1788,1800,2368,2333,,,3,14
3422,2020,G2,180800391,1,47,3,6,2,243600,180,43745,39935,G,3,1,16
3423,2020,G2,180900301,1,46,4,7,2,12532,60,5044,4379,S,2,1,18
3424,2020,G2,180900331,1,50,4,5,2,9212,0,4901,4433,A,5,1,14
3425,2020,G2,180900341,1,62,2,3,2,12966,4000,2800,2492,A,6,1,9
3426,2020,G2,180900351,2,66,1,2,3,16870,0,1568,1427,,,1,6
3427,2020,G2,180900361,2,53,4,6,2,51173,29600,10775,8656,P,2,1,16
3428,2020,G2,180900371,1,90,2,4,2,15842,0,1252,1210,,,1,12
3429,2020,G2,181000302,1,47,5,5,2,106994,26100,13427,12117,C,7,1,14
3430,2020,G2,181000312,2,86,1,2,3,1000,0,1103,1102,,,5,6
3431,2020,G2,181000322,2,68,1,4,3,118360,2000,3943,3711,,,1,12
3432,2020,G2,181000362,1,59,2,6,2,3952,3393,3290,2014,C,8,3,16
3433,2020,G2,181000372,1,65,1,5,4,25400,0,2230,2037,,,1,14
3434,2020,G2,181000392,1,59,4,2,2,6600,0,6176,5654,S,7,1,6
3435,2020,G2,181600301,1,43,4,6,2,30449,13380,6021,4988,C,7,1,16
3436,2020,G2,181600331,1,48,5,5,2,41320,7260,7496,6530,C,1,1,14
3437,2020,G2,181600341,1,50,4,4,2,14760,5200,12902,10642,C,8,3,12
3438,2020,G2,181600371,1,53,5,8,2,44294,4000,18922,14253,O,2,1,21
3439,2020,G2,181600381,1,36,4,5,2,22800,0,9222,8063,C,7,2,14
3440,2020,G2,181600391,2,80,2,2,2,15100,100,3455,3375,,,1,6
3441,2020,G2,181700301,1,45,4,6,2,35426,6813,8598,7399,C,2,1,16
3442,2020,G2,181700311,1,52,1,3,1,55,0,1471,1431,,,3,9
3443,2020,G2,181700321,1,52,4,4,2,10459,4760,6079,4704,H,5,3,12
3444,2020,G2,181700331,1,60,4,4,2,62652,21030,6080,4720,,,1,12
3445,2020,G2,181700341,2,65,1,2,3,24020,0,621,576,,,1,6
3446,2020,G2,181700361,1,67,2,4,2,37418,120,2355,1083,,,1,12
3447,2020,G2,181700371,2,49,2,4,4,36463,15094,3550,2971,,,1,12
3448,2020,G2,181800321,2,73,1,2,3,13402,0,620,589,,,2,6
3449,2020,G2,181800331,1,31,3,6,2,20928,9290,5040,4315,G,5,1,16
3450,2020,G2,181800341,1,64,3,4,2,27528,0,3049,2356,E,8,1,12
3451,2020,G2,181800361,1,52,5,6,2,11935,9500,2505,1433,C,9,1,16
3452,2020,G2,181800371,1,68,3,4,2,51630,0,8014,7308,O,9,1,12
3453,2020,G2,181800381,1,49,3,4,2,47216,0,13820,11050,C,3,1,12
3454,2020,G2,181800391,1,43,4,6,2,30672,50,7375,6404,G,5,2,16
3455,2020,G2,181900311,1,51,4,6,2,9583,0,7633,7039,A,6,5,16
3456,2020,G2,181900321,1,54,2,4,2,9375,5985,4303,3737,C,7,1,12
3457,2020,G2,181900341,1,37,3,5,2,19528,1440,3328,2960,F,7,1,14
3458,2020,G2,181900351,1,78,2,3,2,16780,12630,2193,1692,,,1,9
3459,2020,G2,181900381,2,73,1,2,3,14185,0,1037,1021,Q,9,1,6
3460,2020,G2,182000302,1,55,4,6,2,84498,13300,13290,10679,C,8,1,16
3461,2020,G2,182000312,1,69,3,5,2,40188,13000,2484,1649,S,7,1,14
3462,2020,G2,182000322,1,61,3,4,2,17995,4000,8182,7500,H,8,1,12
3463,2020,G2,182000332,1,45,3,4,2,32098,20100,7442,5235,H,8,5,12
3464,2020,G2,182000342,1,66,2,6,2,84612,2000,2769,2529,,,1,16
3465,2020,G2,182000352,1,63,3,4,2,3650,0,5173,5085,H,8,4,12
3466,2020,G2,182000382,1,32,1,6,1,10410,4000,4466,3937,C,8,5,16
3467,2020,G2,182600301,2,60,1,4,4,1058,20,670,605,I,9,3,12
3468,2020,G2,182600321,2,54,3,4,4,29561,15000,12695,10312,I,4,1,12
3469,2020,G2,182600341,1,38,4,6,2,13645,3207,5808,4991,J,2,1,16
3470,2020,G2,182600351,1,77,2,5,2,28994,2500,652,641,,,1,14
3471,2020,G2,182600371,1,51,4,6,2,68965,3050,9064,7896,C,3,1,16
3472,2020,G2,182600381,2,72,1,1,3,3680,0,778,753,A,6,1,0
3473,2020,G2,182600391,1,69,1,3,3,10356,4300,3398,2916,,,1,9
3474,2020,G2,182700351,1,51,4,6,2,35467,25000,10716,8095,C,3,1,16
3475,2020,G2,182700361,1,63,3,4,4,29828,1000,5366,5075,H,8,1,12
3476,2020,G2,182700371,1,65,2,4,2,31182,11600,6906,5711,K,9,1,12
3477,2020,G2,182700381,1,73,2,3,2,22988,7050,2468,1854,A,6,1,9
3478,2020,G2,182700391,2,87,1,1,3,3369,0,1259,1218,A,6,5,0
3479,2020,G2,182800311,2,71,1,3,3,8710,0,879,826,,,1,9
3480,2020,G2,182800321,2,51,2,4,3,4660,860,2281,2140,S,4,3,12
3481,2020,G2,182800331,2,63,3,4,2,29953,9000,13126,12636,,,1,12
3482,2020,G2,182800341,1,66,2,3,2,46164,5100,4187,3937,,,1,9
3483,2020,G2,182800351,1,64,2,3,2,119652,0,6540,4985,I,9,1,9
3484,2020,G2,182800381,1,75,2,2,2,10290,0,1654,1612,A,6,1,6
3485,2020,G2,182800391,1,63,2,4,2,12778,0,3620,3111,I,4,1,12
3486,2020,G2,182900301,2,48,4,6,2,15490,0,4077,3720,P,2,3,16
3487,2020,G2,182900311,1,61,3,8,2,48796,1000,8839,7933,,,1,21
3488,2020,G2,182900331,1,51,4,5,2,51232,12870,9865,8116,C,7,1,14
3489,2020,G2,182900351,2,63,2,1,3,5990,3000,1028,947,I,9,3,0
3490,2020,G2,182900371,1,79,1,4,3,21795,3500,2716,2341,A,6,3,12
3491,2020,G2,182900381,1,51,1,5,4,4688,3520,2997,2557,A,6,3,14
3492,2020,G2,182900391,1,82,1,3,3,23370,0,1560,615,A,6,1,9
3493,2020,G2,183000302,2,65,3,2,3,2734,1000,3879,3802,Q,7,2,6
3494,2020,G2,183000312,1,79,1,1,3,1120,0,868,867,A,6,5,0
3495,2020,G2,183000322,1,66,2,3,2,12125,0,3886,3757,A,6,1,9
3496,2020,G2,183600301,1,60,2,3,2,4622,950,1892,1798,,,1,9
3497,2020,G2,183700301,1,69,2,4,2,34382,60,3619,3233,A,6,1,12
3498,2020,G2,183800301,1,43,1,5,1,30740,4300,5624,4248,O,3,1,14
3499,2020,G2,183800311,1,82,3,1,2,10600,0,3426,3285,A,6,1,0
3500,2020,G2,183900301,1,53,4,4,2,35408,10900,4584,3661,G,5,1,12
3501,2020,G2,183900311,2,69,1,2,3,14890,0,1178,1142,A,6,1,6
3502,2020,G2,190000202,1,50,3,4,2,56526,24000,7201,5489,C,7,1,12
3503,2020,G2,190000212,1,48,4,4,2,43358,0,12129,11656,H,8,1,12
3504,2020,G2,190000222,1,75,2,2,2,53800,0,1633,1127,A,6,1,6
3505,2020,G2,190000232,2,65,1,3,3,45032,19366,2299,-198,,,1,9
3506,2020,G2,190000262,1,79,2,2,2,71390,0,3497,3414,A,6,1,6
3507,2020,G2,190000272,1,42,4,6,2,18396,1000,10140,9490,G,5,3,16
3508,2020,G2,190000292,1,40,2,6,2,17823,13500,14368,11563,O,3,2,16
3509,2020,G2,190000302,1,55,2,4,2,7758,30,9857,9290,F,1,3,12
3510,2020,G2,190000312,2,87,1,2,3,50,0,1412,1404,,,5,6
3511,2020,G2,190000322,1,78,2,4,2,450,0,5588,4953,,,5,12
3512,2020,G2,190000352,1,28,2,6,2,23080,1500,5233,4584,G,9,1,16
3513,2020,G2,190000362,2,50,2,5,3,100450,0,3352,3169,A,6,1,14
3514,2020,G2,190000372,2,72,2,4,3,260,0,4527,3973,I,9,5,12
3515,2020,G2,190000382,2,63,3,3,2,986,145,5071,4523,I,9,4,9
3516,2020,G2,190000392,1,55,4,4,2,20720,3050,9193,7042,H,4,5,12
3517,2020,G2,190600221,1,67,3,4,2,128088,21080,6906,6070,,,1,12
3518,2020,G2,190600231,1,60,2,3,2,58859,1000,9324,7958,S,9,1,9
3519,2020,G2,190600321,1,51,3,4,2,16589,7190,2631,1979,C,7,1,12
3520,2020,G2,190600351,1,65,1,3,4,33640,0,2613,2414,H,8,1,9
3521,2020,G2,190600361,1,41,1,5,1,27908,5884,4685,3784,R,4,1,14
3522,2020,G2,190600391,1,65,3,4,2,156202,25000,19773,14740,R,3,1,12
3523,2020,G2,190700211,1,63,3,3,2,36484,1000,2564,1992,A,6,1,9
3524,2020,G2,190700221,1,58,2,7,2,191200,300,17229,14135,F,1,1,18
3525,2020,G2,190700311,1,43,3,4,2,2240,11240,3127,2774,A,6,4,12
3526,2020,G2,190700321,1,44,4,6,2,18262,7800,3226,2386,I,3,3,16
3527,2020,G2,190700341,1,89,2,4,2,13589,0,3181,3030,,,1,12
3528,2020,G2,190700351,2,36,3,4,4,5910,9850,8898,6389,I,4,3,12
3529,2020,G2,190700361,1,63,2,4,2,31940,0,6308,4866,G,5,1,12
3530,2020,G2,190700371,2,76,2,2,2,36854,0,1937,1846,O,4,1,6
3531,2020,G2,190800201,1,81,3,3,2,80,0,2724,2723,O,9,5,9
3532,2020,G2,190800251,1,73,3,6,2,39815,0,5873,5189,,,1,16
3533,2020,G1,190800261,1,36,3,6,2,34058,0,13598,11525,O,A,5,16
3534,2020,G2,190800281,1,55,5,3,2,31220,11700,5241,4321,G,3,1,9
3535,2020,G2,190800311,1,52,2,6,2,88992,17400,7043,4777,M,2,1,16
3536,2020,G2,190800321,1,71,2,2,2,150,0,1293,1232,,,4,6
3537,2020,G2,190800331,2,74,1,2,4,16200,0,1088,1039,O,9,1,6
3538,2020,G2,190800341,1,32,3,5,2,29560,2000,8283,6695,Q,2,5,14
3539,2020,G2,190900201,1,36,2,6,2,58920,28000,1529,1230,C,7,1,16
3540,2020,G2,190900231,1,70,2,2,2,132750,0,4837,4464,S,4,1,6
3541,2020,G2,190900241,1,61,4,4,2,53768,8175,9977,8830,,,1,12
3542,2020,G2,190900251,2,80,1,1,3,15020,0,1054,1016,,,1,0
3543,2020,G2,190900261,1,72,2,7,2,1036028,40000,15080,12854,,,1,18
3544,2020,G2,190900271,1,35,3,6,2,78374,16363,17487,13482,C,3,1,16
3545,2020,G2,190900281,1,47,2,5,2,52870,23040,6212,5053,M,3,1,14
3546,2020,G2,190900311,1,63,2,4,2,23370,0,6137,5858,F,7,1,12
3547,2020,G2,190900331,1,52,4,6,2,150404,2300,4867,4095,A,6,1,16
3548,2020,G2,190900351,2,63,3,3,3,36220,0,5327,4812,O,9,1,9
3549,2020,G2,190900371,2,57,3,3,3,38220,1650,7000,4986,S,4,3,9
3550,2020,G2,190900381,1,48,5,6,2,94443,41300,15098,11520,K,3,1,16
3551,2020,G2,191000202,1,44,1,6,1,17453,65140,3051,1023,I,5,3,16
3552,2020,G2,191000212,1,51,4,4,2,86070,2700,11895,9540,C,8,1,12
3553,2020,G2,191000232,2,60,2,6,2,86800,0,12918,12023,,,1,16
3554,2020,G2,191000312,1,72,2,2,2,240160,4600,2979,2634,A,6,1,6
3555,2020,G2,191000322,1,66,1,4,4,1300,0,1024,1007,,,3,12
3556,2020,G2,191000332,1,63,1,4,1,360,0,678,677,,,3,12
3557,2020,G2,191000352,1,39,2,6,2,15416,8200,6411,5099,O,3,2,16
3558,2020,G2,191600311,1,69,1,4,4,12020,0,1653,1620,F,9,5,12
3559,2020,G2,191600331,1,74,2,4,2,57712,0,2489,2169,A,6,1,12
3560,2020,G2,191600341,1,63,2,4,2,52688,0,4113,3720,H,8,1,12
3561,2020,G2,191600351,2,55,2,4,4,2672,853,1200,1075,,,2,12
3562,2020,G2,191700301,1,59,2,4,2,13455,0,5588,5160,H,8,3,12
3563,2020,G2,191800201,2,77,2,2,2,12020,0,1856,1810,,,1,6
3564,2020,G2,191800211,1,40,4,6,2,81540,37000,6940,4774,O,3,2,16
3565,2020,G2,191800221,2,45,3,4,4,19680,0,3038,2888,R,4,1,12
3566,2020,G2,191800241,1,57,2,6,4,10518,0,1446,1330,,,1,16
3567,2020,G2,191800291,1,72,2,4,2,322100,5000,19449,16354,F,8,1,12
3568,2020,G2,191800301,1,49,4,6,2,56458,50,14018,11388,D,2,1,16
3569,2020,G2,191800321,1,74,3,3,2,180090,10000,11859,11138,,,1,9
3570,2020,G2,191800331,2,77,1,2,3,38540,0,1558,1329,A,6,1,6
3571,2020,G2,191900201,1,46,4,4,2,77780,17500,11946,9803,O,3,1,12
3572,2020,G2,191900231,1,59,3,6,2,47636,7510,9699,8317,G,5,1,16
3573,2020,G2,191900311,2,63,1,3,4,12140,0,3939,3828,I,4,5,9
3574,2020,G2,191900321,1,50,5,4,2,9098,250,6560,5935,A,9,4,12
3575,2020,G2,191900341,1,64,2,7,2,276740,20700,16216,13658,A,6,1,18
3576,2020,G2,192800211,1,65,2,2,2,145961,0,3131,3013,A,6,1,6
3577,2020,G2,192800221,1,65,4,3,2,28604,400,8928,8462,F,7,1,9
3578,2020,G2,192800291,1,59,3,6,2,132910,0,7839,4124,G,5,1,16
3579,2020,G2,193800201,1,77,3,2,2,65830,0,2220,2159,A,6,1,6
3580,2020,G2,193800261,2,52,3,6,4,16938,4300,8946,7896,K,5,3,16
3581,2020,G2,193800281,2,38,2,6,2,60989,18102,7122,4872,O,3,1,16
3582,2020,G2,193800291,1,45,5,6,2,84323,4940,6886,5874,P,3,1,16
3583,2020,G2,194800221,1,37,3,6,2,24360,0,10041,7974,C,2,2,16
3584,2020,G2,194800241,2,32,2,6,2,142368,85870,15702,9937,E,8,1,16
3585,2020,G2,194800261,1,64,2,7,2,115900,0,6571,5286,,,1,18
3586,2020,G2,195800201,1,54,3,6,2,110828,17000,8764,7526,F,2,1,16
3587,2020,G2,195800231,1,55,5,6,2,85760,42980,9791,7893,J,3,1,16
3588,2020,G2,195800271,1,50,5,7,2,74098,8000,9238,7410,C,2,1,18
3589,2020,G1,210000122,1,40,3,7,2,44510,22000,12919,8469,P,2,2,18
3590,2020,G1,210000132,2,36,2,5,1,20450,9300,1324,19,G,5,2,14
3591,2020,G1,210000142,1,27,2,4,2,5407,4850,3218,2989,G,7,2,12
3592,2020,G1,210000152,1,67,2,3,2,27236,9000,5340,5057,C,7,2,9
3593,2020,G1,210000162,1,46,3,6,1,51520,11000,6255,5178,J,2,1,16
3594,2020,G1,210000172,1,83,3,4,2,133376,25000,7616,5947,,,1,12
3595,2020,G1,210000182,1,79,3,4,2,65600,0,2155,1955,,,1,12
3596,2020,G1,210000192,1,52,3,4,2,7017,0,1679,1678,,,2,12
3597,2020,G2,210000202,1,27,1,6,1,940,0,1228,1050,G,5,3,16
3598,2020,G2,210000212,1,76,2,2,2,1680,0,1671,1670,Q,9,3,6
3599,2020,G2,210000222,2,64,1,4,4,2103,372,1896,1835,,,3,12
3600,2020,G2,210000232,2,49,1,6,4,2934,26,2231,1964,G,5,3,16
3601,2020,G2,210000252,1,61,2,3,2,8222,4376,3005,2544,C,8,3,9
3602,2020,G2,210000262,2,74,1,4,3,37800,0,777,677,,,1,12
3603,2020,G2,210000272,1,45,4,5,2,49386,21180,10801,9430,H,8,1,14
3604,2020,G2,210000282,1,36,3,6,2,23800,0,5745,5029,S,3,3,16
3605,2020,G2,210000292,1,61,2,4,2,52951,28320,5527,4019,C,8,1,12
3606,2020,G1,210000302,2,53,4,4,2,11030,0,8344,8111,K,5,3,12
3607,2020,G1,210000312,2,58,1,6,3,25980,0,3529,3460,,,2,16
3608,2020,G1,210000332,1,28,1,6,1,5500,2100,3710,3591,P,2,2,16
3609,2020,G1,210000342,1,34,1,4,3,1200,0,3626,3480,F,7,3,12
3610,2020,G1,210000372,1,37,3,4,2,33508,7816,4602,3351,F,7,1,12
3611,2020,G1,210000382,2,84,1,2,3,319,0,1090,1067,,,3,6
3612,2020,G1,210000392,1,44,4,6,2,47040,1020,8101,6547,C,3,1,16
3613,2020,G1,210001102,1,57,1,4,1,5300,0,3478,3235,,,3,12
3614,2020,G1,210600181,1,49,1,5,1,6700,0,1456,1334,N,7,2,14
3615,2020,G1,210600191,2,82,1,2,3,3060,1380,346,312,,,3,6
3616,2020,G2,210600211,2,82,3,2,3,11108,5000,3218,2663,,,1,6
3617,2020,G2,210600231,2,53,3,4,3,2762,0,5699,5172,S,4,3,12
3618,2020,G2,210600251,2,69,1,2,3,15286,0,1036,952,,,1,6
3619,2020,G2,210600271,1,56,4,4,2,111790,31850,5690,4087,I,4,1,12
3620,2020,G2,210600281,1,50,4,4,2,45118,2706,3610,3042,,,1,12
3621,2020,G1,210600361,1,34,5,6,2,214782,81000,24790,18131,C,2,1,16
3622,2020,G1,210600381,1,80,3,5,2,124630,72000,3891,3380,,,3,14
3623,2020,G1,210600391,1,64,4,6,2,14806,8000,3961,3382,N,9,1,16
3624,2020,G1,210700121,2,66,1,3,3,25450,0,2536,2452,N,9,1,9
3625,2020,G1,210700131,1,77,2,3,2,25500,80,3299,3176,L,9,1,9
3626,2020,G1,210700141,1,64,2,4,1,91000,0,1542,962,,,1,12
3627,2020,G1,210700161,1,43,4,4,2,11980,3700,4209,3880,,,3,12
3628,2020,G1,210700191,2,62,1,4,3,63800,0,3392,3042,,,1,12
3629,2020,G2,210700211,1,76,2,3,2,39400,4000,2024,1936,,,1,9
3630,2020,G2,210700221,1,44,2,3,1,2030,0,4349,4063,F,9,1,9
3631,2020,G2,210700231,1,73,2,6,2,51472,13853,6969,5082,,,1,16
3632,2020,G2,210700251,2,78,1,2,3,4075,500,737,679,,,1,6
3633,2020,G2,210700291,1,48,4,6,2,102290,75011,6935,5618,C,3,1,16
3634,2020,G1,210700351,1,63,1,4,4,3244,900,5145,4224,C,8,3,12
3635,2020,G1,210700361,1,63,2,4,2,68900,10000,6911,5793,F,7,1,12
3636,2020,G1,210700381,2,65,1,2,3,75553,2000,2272,2070,S,7,1,6
3637,2020,G1,210700391,2,50,2,6,1,30550,5700,2769,2208,P,2,1,16
3638,2020,G1,210701121,2,75,1,2,3,120,0,715,712,,,3,6
3639,2020,G1,210701161,1,34,1,6,1,14300,800,7000,6329,I,4,3,16
3640,2020,G1,210800111,1,63,4,4,2,137378,5000,6744,5699,G,5,1,12
3641,2020,G1,210800151,2,84,1,1,3,13294,0,770,769,,,2,0
3642,2020,G2,210800201,1,64,2,4,2,22236,590,2180,1994,F,8,1,12
3643,2020,G2,210800231,1,71,3,3,2,2065,20,9493,8928,F,9,3,9
3644,2020,G2,210800241,1,84,2,4,2,4190,0,1457,1448,Q,9,1,12
